,review_id,course_id,course_name
1369,14300,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1370,14301,2906,[COMS W1007] Object-Oriented Programming and Design in Java
1371,14303,1902,[POLS V1501] Introduction to Comparative Politics
1372,14304,73,[MATH V1101] Calculus I
1373,14305,3480,[BIOL BC2001] Molecular and Cell Biology
1374,14306,4155,Americans in Paris
1375,14307,1016,Islam
1376,14309,2232,modern jewish thought
1377,14310.0,,
1378,14312,3927,[ENGL BC3193] Literary Criticism and Theory
1379,14313,3060,[ASCM V2001] Topics in Asian Civilization: Middle East & India 
1380,14314,4156,Economic History of Modern China
1381,14317,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1382,14318,3480,[BIOL BC2001] Molecular and Cell Biology
1383,14319,5185,[MATH V1102] Calculus II
1384,14320,4157,Crisis of Authority (FY Seminar)
1385,14321,125,[SPAN C1202] Intermediate Spanish II
1386,14322,4158,"Air Pollution, Prevention, and Control"
1387,14323,3545,[C1101] Contemporary Civilization
1388,14324,547,[MATH V2010] Linear Algebra
1389,14325,4159,Production-Inventory Planning and Control
1390,14328,2148,[POLS W3522] Life Cycle of Communist Regimes
1391,14329,3916,Biological Transport and Rate Processes BME 3500
1392,14330,2374,[POLS V3001] Introduction to Human Rights
1393,14331,535,[ANTH V1007] The Origins of Human Society
1394,14333.0,,
1395,14334.0,,
1396,14335,3752,"American Film History, Senior Seminar"
1397,14336,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1398,14337,1994,[AHIS W4480] Art and the Age of Reformation
1399,14338,808,[ASCM V2357] Introduction to Indian Civilizations
1400,14339,1459,[C1403] General Chemistry I
1401,14340,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1402,14341,1459,[C1403] General Chemistry I
1403,14342,303,[C1100] Frontiers of Science
1404,14343,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1405,14344,4008,"[SCNC W3010] Science, Technology, and Society"
1406,14346.0,,
1407,14347,2467,Literature and Empire
1408,14348.0,,
1409,14349.0,,
1410,14350.0,,
1411,14351,1908,[W1105] Principles of Economics
1412,14352,4162,Organ Instruction
1413,14353,3601,[PSYC W1001] Science of Psychology
1414,14354,1902,[POLS V1501] Introduction to Comparative Politics
1415,14355,3900,The Lives of Creative Women
1416,14356,1805,Reacting to the Past
1417,14357.0,,
1418,14358,4163,Anthology
1419,14359,2148,[POLS W3522] Life Cycle of Communist Regimes
1420,14360,1288,[MDES W1214] Intermediate Arabic I
1421,14361,1530,[ASCM V2001] Introduction to Major Topics in the Civilizations of the Middle East and India
1422,14362,4165,Gender and Power in Global Perspective
1423,14363,4160,"The Novel, Dickens   summer 2005"
1424,14364,3807,[COMS W1004] Intro to Computer Science- Programming in Java
1425,14365,4043,"[URBS V3410] Race, Ethnicity and Immigration in Urban America"
1426,14367,4166,forests and environmental change
1427,14368,4167,Memory and Forgetting
1428,14369,3480,[BIOL BC2001] Molecular and Cell Biology
1429,14371,2148,[POLS W3522] Life Cycle of Communist Regimes
1430,14372,3687,[ELEN 3401] Electromagnetics
1431,14373,599,French Conversation V1221
1432,14374,2148,[POLS W3522] Life Cycle of Communist Regimes
1433,14375,4168,[POLS BC3500] Colloquium: Political Economy: Corruption and Control
1434,14377.0,,
1435,14378,547,[MATH V2010] Linear Algebra
1436,14380,3480,[BIOL BC2001] Molecular and Cell Biology
1437,14381,5461,[CHNS C1102] Elementary Chinese II (N)
1438,14382,2171,[1201] First-Year English: Women and Culture
1439,14383,3751,[POLS BC3302] Colloquium: First Amendment Values
1440,14384,3480,[BIOL BC2001] Molecular and Cell Biology
1441,14385,4169,Transport I
1442,14386,5192,[MATH V1208] Honors Math IV
1443,14387,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1444,14388,4363,[BUSI 3020] Intro to Marketing
1445,14390.0,,
1446,14391,4172,Tragicomic Transformations
1447,14392,3379,[C1010] University Writing
1448,14393,303,[C1100] Frontiers of Science
1449,14394,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1450,14395,2091,Michelangelo and Mannerism
1451,14396,2171,[1201] First-Year English: Women and Culture
1452,14397,94,[PHIL V3411] Introduction to Symbolic Logic
1453,14398,5017,[W4615] Law and Economics
1454,14399,3935,The Challenge of Sustainable Development
1455,14400,1060,[BIOL W3208] Introduction to Evolutionary Biology
1456,14401,4176,[HIST W3716] History of Islamic Societies
1457,14402,4153,"latin american film, international film 60-present"
1458,14405,1964,Civil Society
1459,14406,236,[PHIL V1401] Elementary Logic
1460,14407,1582,[FYSB BC1156/69] First Year Seminar: Legacy of the Mediterranean I
1461,14408,1941,[AHUM V3399] Colloquium on Major Texts of the Middle East and India
1462,14409,137,[HUMA W1121] Masterpieces of Western Art (Art Humanities)
1463,14410,3545,[C1101] Contemporary Civilization
1464,14411,2705,Modern I
1465,14412,2056,[ASTR 1404] Beyond the Solar System
1466,14413,454,Narrative Forms
1467,14414.0,,
1468,14415,4746,[MATH V1201] Calculus III
1469,14417,2212,4th year Chinese
1470,14421,897,[POLS BC1014] Political Theory II
1471,14422,1288,[MDES W1214] Intermediate Arabic I
1472,14423,565,[FREN W1101] Elementary French I
1473,14424,3545,[C1101] Contemporary Civilization
1474,14426,3818,West African History
1475,14427,3379,[C1010] University Writing
1476,14429,3149,[PSYC BC3177] Psychology of Drug Use and Abuse
1477,14430,1079,[PSYC BC2141] Abnormal Psychology
1478,14431,1177,Photo I
1479,14432,4020,[ASCM V2003] Introduction to Islamic Civilization
1480,14433,2030,[HIST BC3423] Constitution in Historical Perspective
1481,14434,4181,Theory and Method in Religion I
1482,14435,4182,Studies in the Novel: Dickens
1483,14436,2807,[PHIL V3353] European Social Philosophy
1484,14437,4183,Intro to Early Modern Drama (seminar)
1485,14438,2211,[HIST W3330] Europe since 1945
1486,14439,663,[COMS W4170] User Interface Design
1487,14440,1079,[PSYC BC2141] Abnormal Psychology
1488,14441,3545,[C1101] Contemporary Civilization
1489,14442,2721,[HUMA W1123] Masterpieces of Western Music (Music Humanities)
1490,14443,3545,[C1101] Contemporary Civilization
1491,14444,4161,Renaissance Women Writers
1492,14445,2129,[AHIS BC3673] Introduction to the History of Photography
1493,14446,153,[W1111] Introduction to Statistics (A)
1494,14448,601,Classical Social Theory
1495,14449,3711,[PSYC BC1113] Cognitive Psych
1496,14451,4634,[STAT W1211] Intro to Statistics (B)
1497,14452,242,[SPAN V1102] Elementary Spanish II
1498,14453,2226,Religion and Its Critics
1499,14454,3354,[AHUM V3400] Colloquium on Major Texts
1500,14455,3545,[C1101] Contemporary Civilization
1501,14456.0,,
1502,14457,2203,[C1404] General Chemistry II
1503,14458,2203,[C1404] General Chemistry II
1504,14460,4186,Intro. to Ear-Training
1505,14461,493,[PSYC W2460] Drugs and Behavior
1506,14462,1572,[POLS W3514] European Union: Policies and Institutions
1507,14463,3545,[C1101] Contemporary Civilization
1508,14464,3745,[CPLS V3900] Introduction to Comparative Literature and Society
1509,14465,1899,Physics of the Human Body
1510,14466,3822,Theatre History I
1511,14467,157,"[ENGL W3001] Critical Reading, Critical Writing"
1512,14468.0,,
1513,14469,3545,[C1101] Contemporary Civilization
1514,14470,4188,[APMA 2101] Introduction to Applied Mathematics
1515,14471,3545,[C1101] Contemporary Civilization
1516,14472,4189,[URBS V3420] Introduction to Urban Sociology
1517,14473,3379,[C1010] University Writing
1518,14474,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1519,14475,3354,[AHUM V3400] Colloquium on Major Texts
1520,14476,2721,[HUMA W1123] Masterpieces of Western Music (Music Humanities)
1521,14478,4192,Fiction and Personal Narrative
1522,14479,125,[SPAN C1202] Intermediate Spanish II
1523,14480.0,,
1524,14481.0,,
1525,14482,582,College Composition
1526,14483,787,Organic Chemistry
1527,14485,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1528,14486.0,,
1529,14487.0,,
1530,14488,717,Archery
1531,14489.0,,
1532,14490.0,,
1533,14491,4188,[APMA 2101] Introduction to Applied Mathematics
1534,14496,3545,[C1101] Contemporary Civilization
1535,14498,4746,[MATH V1201] Calculus III
1536,14499,3379,[C1010] University Writing
1537,14500,1230,[AMST W1010] Intro to American Studies
1538,14501,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1539,14502,845,[HIST BC3467] America Since 1945
1540,14503,1999,[HIST BC1302] European History since 1789
1541,14504,3710,History of Racializations in the U.S.
1542,14505,1818,[CLEN W4822] 19th-Century Novel In Europe
1543,14506,3130,[W3490] Latin American Humanities I
1544,14507,621,[W3002] Structure and Style II
1545,14508,3545,[C1101] Contemporary Civilization
1546,14509,1260,Shakespeare
1547,14510,4058,Life After Death
1548,14511,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1549,14512,1475,[C3443] Organic Chemistry I
1550,14513,2512,"[BIOL BC2002] Physiology, Ecology, and Evolution"
1551,14514,1443,[CHEM C1604] Intensive General Chemistry
1552,14515,5179,[FREN W1202] Intermediate French II
1553,14516,3379,[C1010] University Writing
1554,14517,5456,[JPNS C1202] Second Year Japanese II
1555,14518,5185,[MATH V1102] Calculus II
1556,14519,4020,[ASCM V2003] Introduction to Islamic Civilization
1557,14520,3797,[ANTH V1002] The Interpretation Of Culture
1558,14521,5461,[CHNS C1102] Elementary Chinese II (N)
1559,14523,310,[W3001] Structure and Style I
1560,14524,351,[FREN W1201] Intermediate French I
1561,14525,2493,[HSEA W3880] History of Modern China I
1562,14526,4200,[EHSC 9335] Radiation Therapy Physics
1563,14527,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1564,14528,3379,[C1010] University Writing
1565,14529,4643,"[ASTR BC1754] Stars, Galaxies, and Cosmologies"
1566,14530,4202,[YIDD W3500] Survey of Yiddish Literature
1567,14531,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1568,14532,924,[PSYC BC1001] Intro to Psychology
1569,14533,310,[W3001] Structure and Style I
1570,14534,4203,F1421
1571,14535,4204,[POLS W3952] Comparative Politics Seminar: Political Parties
1572,14536,3379,[C1010] University Writing
1573,14537,303,[C1100] Frontiers of Science
1574,14538,2920,[BIOL BC3360] Animal Physiology
1575,14539,1891,African American Literature
1576,14540,4205,Black Women in America
1577,14541,4746,[MATH V1201] Calculus III
1578,14542,1553,Spanish 1202
1579,14543,5280,[BIOL BC3260] Vertebrate Evolution
1580,14544,4207,History of Literary Criticism I
1581,14545,3545,[C1101] Contemporary Civilization
1582,14546,857,intermediate spanish
1583,14548,1331,[PSYC W2630] Social Psychology
1584,14549,1588,Unheard Voices: African Women Writers
1585,14550,4208,[ANTH W4120] Anticolonialism
1586,14551,1202,[BIOL BC1001] Revolutionary Concepts in Biology (Lecture)
1587,14552,2171,[1201] First-Year English: Women and Culture
1588,14554,4209,Improv Dance
1589,14555,4232,[PSYC BC2151] Organizational Psychology
1590,14556,343,[V3201] The Arts of China
1591,14557,351,[FREN W1201] Intermediate French I
1592,14558,924,[PSYC BC1001] Intro to Psychology
1593,14559,1235,First-Year Seminar
1594,14560,73,[MATH V1101] Calculus I
1595,14561,2171,[1201] First-Year English: Women and Culture
1596,14562.0,,
1597,14564,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1598,14565,1079,[PSYC BC2141] Abnormal Psychology
1599,14567,3702,[EAEE E1100] A Better Planet By Design
1600,14568,351,[FREN W1201] Intermediate French I
1601,14569,3811,[POLS W3922] Terrorism and Counter-Terrorism
1602,14572,4212,Cognitive Neuropsychology
1603,14573,4213,Neuroscience of Cognitive and Emotional Control
1604,14574,137,[HUMA W1121] Masterpieces of Western Art (Art Humanities)
1605,14575,372,Sculpture Fundamentals
1606,14576,3379,[C1010] University Writing
1607,14577,5120,[FREN W1102] Elementary French II
1608,14578,2283,[E1102] Art of Engineering (Gateway Lab)
1609,14579,658,General Review
1610,14580,4746,[MATH V1201] Calculus III
1611,14581,2721,[HUMA W1123] Masterpieces of Western Music (Music Humanities)
1612,14582,1902,[POLS V1501] Introduction to Comparative Politics
1613,14583,3379,[C1010] University Writing
1614,14584,5185,[MATH V1102] Calculus II
1615,14585,2171,[1201] First-Year English: Women and Culture
1616,14586,5639,[FYSB BC1566] Exploring the Poles
1617,14587,2848,[ASTR 3102] Extrasolar Planets & Astrobiology
1618,14589,4214,Henry James's Peril
1619,14590,2959,[ANTH V2005] The Ethnographic Imagination
1620,14591.0,,
1621,14592,346,[PSYC W2280] Introduction to Developmental Psychology
1622,14593,4222,"[HIST BC3840] Gender, Caste, and Nation in South Asia"
1623,14594,3390,Romantic Poetry 
1624,14595,4216,History of the Novel
1625,14596,5185,[MATH V1102] Calculus II
1626,14597,4217,[STAT 4105] Probability
1627,14598,3379,[C1010] University Writing
1628,14599,4218,Painting 2
1629,14600,2645,Spanish
1630,14601.0,,
1631,14602,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1632,14603,5461,[CHNS C1102] Elementary Chinese II (N)
1633,14604,102,[POLS V1601] Introduction to International Politics
1634,14605,2343,Biodiversity
1635,14606,3016,[MDES W1210] Elementary Arabic I
1636,14607,4219,Anti-Judaism and Anti-Semitism
1637,14608,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1638,14609,4220,[BMEN E4002] Quantitative Physiology II: Organ Systems
1639,14610,5258,[V1102] Elementary Italian II
1640,14611,5138,[MDES W1912] Intermediate Modern Turkish I
1641,14615,4222,"[HIST BC3840] Gender, Caste, and Nation in South Asia"
1642,14616,4223,Quran
1643,14617,3379,[C1010] University Writing
1644,14618,1582,[FYSB BC1156/69] First Year Seminar: Legacy of the Mediterranean I
1645,14619,242,[SPAN V1102] Elementary Spanish II
1646,14620,4224,[HIST W3956] Globalization in History
1647,14621,242,[SPAN V1102] Elementary Spanish II
1648,14622,2045,[POLS W3020] Democracy and its Critics
1649,14623,2959,[ANTH V2005] The Ethnographic Imagination
1650,14624,3710,History of Racializations in the U.S.
1651,14625,1246,colloquium
1652,14626,3425,Literary Nonfiction Workshop
1653,14627,310,[W3001] Structure and Style I
1654,14628,3545,[C1101] Contemporary Civilization
1655,14629,4591,[BC3041] Theoretical Foundations of Political Economy
1656,14631,1342,Intermediate Oral French
1657,14632,3545,[C1101] Contemporary Civilization
1658,14633,2818,[HIST W3719] History of the Modern Middle East
1659,14634,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1660,14635,2935,[MSAE 1001] Atomic Scale Engineering: New Materials
1661,14636,4229,Advanced Playwriting
1662,14637,2721,[HUMA W1123] Masterpieces of Western Music (Music Humanities)
1663,14638,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1664,14639,3633,[W3213] Intermediate Macroeconomics 
1665,14640,449,[BC1001] Introduction to Macroeconomics
1666,14641,3315,Intermediate German I
1667,14642,2721,[HUMA W1123] Masterpieces of Western Music (Music Humanities)
1668,14643,2171,[1201] First-Year English: Women and Culture
1669,14644,1388,Diatonic Harmony & Counterpoint
1670,14645,4058,Life After Death
1671,14646,924,[PSYC BC1001] Intro to Psychology
1672,14647,1085,[MDES W3541] Zionism: A Cultural Perspective
1673,14648,445,[FYSB BC1270] The Americas
1674,14649.0,,
1675,14650,3379,[C1010] University Writing
1676,14651,5258,[V1102] Elementary Italian II
1677,14652,1459,[C1403] General Chemistry I
1678,14653,1769,beginning yoga
1679,14654,495,Women and Health
1680,14655,1475,[C3443] Organic Chemistry I
1681,14656,3457,[FYSB BC1182] First-Year English: Legacy of the Mediterranean II
1682,14657,5185,[MATH V1102] Calculus II
1683,14658,1805,Reacting to the Past
1684,14659,4231,French Composition and Conversation
1685,14660,4232,[PSYC BC2151] Organizational Psychology
1686,14661.0,,
1687,14662,1582,[FYSB BC1156/69] First Year Seminar: Legacy of the Mediterranean I
1688,14663,4233,Elementary Swedish I/Elementary Swedish II
1689,14664,137,[HUMA W1121] Masterpieces of Western Art (Art Humanities)
1690,14665,1127,Ballet I
1691,14666.0,,
1692,14668.0,,
1693,14669,4125,[ELEN 1201] Intro to Electrical Engineering
1694,14670,4236,Romanticism
1695,14671,137,[HUMA W1121] Masterpieces of Western Art (Art Humanities)
1696,14672,3480,[BIOL BC2001] Molecular and Cell Biology
1697,14673,3457,[FYSB BC1182] First-Year English: Legacy of the Mediterranean II
1698,14674,3876,[BIOL BC2003] Biological Diversity Lab
1699,14675,1908,[W1105] Principles of Economics
1700,14676,4189,[URBS V3420] Introduction to Urban Sociology
1701,14677,4250,[HIST W3764] History of East Africa 1850-Present
1702,14678,4250,[HIST W3764] History of East Africa 1850-Present
1703,14679,3876,[BIOL BC2003] Biological Diversity Lab
1704,14681,869,[BIOL W3031] Genetics
1705,14682,5092,[ENGL W4502] 20th Century British Literature 1950-Present
1706,14683.0,,
1707,14684,4243,Ballet Level VI
1708,14685,4244,Modern Dance I
1709,14686,1085,[MDES W3541] Zionism: A Cultural Perspective
1710,14687,3915,Intro to Self Defense
1711,14689,3935,The Challenge of Sustainable Development
1712,14690,3138,[BC3033] Intermediate Macroeconomic Theory
1713,14692,4591,[BC3041] Theoretical Foundations of Political Economy
1714,14693,73,[MATH V1101] Calculus I
1715,14694,102,[POLS V1601] Introduction to International Politics
1716,14695,5467,[CHNS C1222] Intermediate Chinese II (W)
1717,14696,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1718,14697,6762,[STAT 4315] Linear Regression Models
1719,14698,1889,[ENGL W3336] Shakespeare II
1720,14699,4249,[ANTH V3465] Women and Gender in the Muslim World
1721,14700,1047,[MATH V2500] Analysis and Optimization
1722,14701,3379,[C1010] University Writing
1723,14702,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1724,14703,4250,[HIST W3764] History of East Africa 1850-Present
1725,14704,3807,[COMS W1004] Intro to Computer Science- Programming in Java
1726,14705,397,[COMS W3203] Discrete Mathematics
1727,14706,4251,[CSEE W3827] Fundamentals of Computer Systems
1728,14707,3379,[C1010] University Writing
1729,14708,3755,"[PHYS C1602] Physics II: Thermodynamics, Electricity and Magnetism"
1730,14709,2721,[HUMA W1123] Masterpieces of Western Music (Music Humanities)
1731,14711,303,[C1100] Frontiers of Science
1732,14712,5052,[PHYS C2802] Accelerated Physics II
1733,14714,4253,Clinical psychology
1734,14715,978,[PSYC BC1117] Behavioral Neuroscience
1735,14716,4254,Intro to Psychoanalysis
1736,14717,924,[PSYC BC1001] Intro to Psychology
1737,14718,568,[AHIS BC1001] Introduction to Art History I
1738,14719,568,[AHIS BC1001] Introduction to Art History I
1739,14720,153,[W1111] Introduction to Statistics (A)
1740,14721,2203,[C1404] General Chemistry II
1741,14722,4255,SIEO 4105
1742,14723,982,[BIOL W3041] Cell Biology
1743,14724,982,[BIOL W3041] Cell Biology
1744,14725,2855,[MATH V3007] Complex Variables
1745,14726,3661,[HIST W3407] America Since 1960
1746,14727,54,[HIST W3535] History of the City of New York
1747,14728,1877,[HIST W3431] U.S. in the Era of Slavery and Jacksonian Democracy
1748,14730,1877,[HIST W3431] U.S. in the Era of Slavery and Jacksonian Democracy
1749,14731,1099,Elementary Stochastic Processes
1750,14732,137,[HUMA W1121] Masterpieces of Western Art (Art Humanities)
1751,14733,1796,[ANTH V1008] The Rise of Civilization
1752,14734,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1753,14735,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1754,14736,3633,[W3213] Intermediate Macroeconomics 
1755,14737,3379,[C1010] University Writing
1756,14738,3568,Calc IA and II
1757,14739,453,Judo
1758,14740,4259,[ELEN 3390] Circuit Design Capstone Lab
1759,14741,2260,[PHIL V3720] Ethics and Medicine
1760,14742,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1761,14743,5176,[HIST BC1402] American Civilization Since the Civil War
1762,14744,3379,[C1010] University Writing
1763,14745,904,Short Prose Forms
1764,14747,5179,[FREN W1202] Intermediate French II
1765,14748,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1766,14749,137,[HUMA W1121] Masterpieces of Western Art (Art Humanities)
1767,14750,1796,[ANTH V1008] The Rise of Civilization
1768,14751,4261,[GREK V1202] Selections from Homer
1769,14752,4262,First Year Seminar: Images of the Body
1770,14753,4031,Third-Year Grammar and Composition
1771,14757,310,[W3001] Structure and Style I
1772,14758,3548,"[HIST W1020] The Romans and their Empire, 754 BC to 565 AD"
1773,14759,740,Feminist Texts I
1774,14760,2705,Modern I
1775,14761,2145,Composition and Conversation
1776,14762,1765,Intermediate 2
1777,14763,3287,[BIOC C3501] Biochemistry: Structure and Metabolism
1778,14764,4264,Tennis Intermediate/Advanced
1779,14765,663,[COMS W4170] User Interface Design
1780,14766,3444,[JPNS C1101] First Year Japanese I
1781,14767,282,[C3444] Organic Chemistry II
1782,14768,4265,Intermediate Spanish 2 (Barnard)
1783,14769,711,Fundamentals of Western Music
1784,14770,343,[V3201] The Arts of China
1785,14772,153,[W1111] Introduction to Statistics (A)
1786,14773,978,[PSYC BC1117] Behavioral Neuroscience
1787,14775,675,[PSYC BC1101] Statistics
1788,14776,153,[W1111] Introduction to Statistics (A)
1789,14777,1331,[PSYC W2630] Social Psychology
1790,14778,137,[HUMA W1121] Masterpieces of Western Art (Art Humanities)
1791,14779,511,[BIOL W3005] Neurobiology II: Development & Systems 
1792,14780,1905,[PSYC G4440] Topics in Neurobiology and Behavior (seminar)
1793,14781,3807,[COMS W1004] Intro to Computer Science- Programming in Java
1794,14782,814,"[PSYC W1010] Mind, Brain, and Behavior"
1795,14783,3807,[COMS W1004] Intro to Computer Science- Programming in Java
1796,14784,1554,Intermediate (Spanish) Conversation I
1797,14785,474,[ANTH V3950] Anthropology of Consumption
1798,14786,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1799,14787,2797,[POLS W1201] Introduction to American Politics
1800,14788,5120,[FREN W1102] Elementary French II
1801,14789,2148,[POLS W3522] Life Cycle of Communist Regimes
1802,14791,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1803,14792,2443,Elementary Spanish I and II
1804,14794,1085,[MDES W3541] Zionism: A Cultural Perspective
1805,14795,1948,[PHIL V2201] History of Philosophy II: Aquinas to Kant
1806,14796,4268,[AHIS W4657] Russian Art 1860-1910
1807,14797,94,[PHIL V3411] Introduction to Symbolic Logic
1808,14798,2361,Intermediate Chinese
1809,14799.0,,
1810,14800,4269,Intaglio 1 and 2
1811,14801,1712,[AHIS V3675] Feminism/Postmodernism in Art
1812,14802,3784,[BC2010] Economics of Gender
1813,14803,854,[AHIS V3250] Roman Art & Architecture
1814,14804,3201,[MATH V3021] Combinatorial Number Theory
1815,14805,2721,[HUMA W1123] Masterpieces of Western Music (Music Humanities)
1816,14806,4272,Social Movements
1817,14808,1016,Islam
1818,14809,3545,[C1101] Contemporary Civilization
1819,14810,137,[HUMA W1121] Masterpieces of Western Art (Art Humanities)
1820,14811,2181,Organic Chemistry I and II
1821,14812,108,[PSYC BC3152] Psychological Aspects of Human Sexuality
1822,14813,1123,[W3211] Intermediate Microeconomics
1823,14814,1123,[W3211] Intermediate Microeconomics
1824,14815,4634,[STAT W1211] Intro to Statistics (B)
1825,14817,2721,[HUMA W1123] Masterpieces of Western Music (Music Humanities)
1826,14819,4274,[ANTH V3015] Chinese Society
1827,14820,3545,[C1101] Contemporary Civilization
1828,14821,4275,Political Sociology
1829,14822,137,[HUMA W1121] Masterpieces of Western Art (Art Humanities)
1830,14823,5179,[FREN W1202] Intermediate French II
1831,14824,3379,[C1010] University Writing
1832,14825,2358,[POLS V3615] Globalization and International Politics
1833,14826,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1834,14827,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1835,14828,4746,[MATH V1201] Calculus III
1836,14829,4276,[PHIL V2301] History of Philosophy III: Hegel to Heidegger or Kant to Nietzsche
1837,14830,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1838,14831,4222,"[HIST BC3840] Gender, Caste, and Nation in South Asia"
1839,14832,3545,[C1101] Contemporary Civilization
1840,14833,4277,[W4918] Econometrics Seminar
1841,14834,2721,[HUMA W1123] Masterpieces of Western Music (Music Humanities)
1842,14835,1123,[W3211] Intermediate Microeconomics
1843,14836,2496,Intro to earth science
1844,14837,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1845,14838,3545,[C1101] Contemporary Civilization
1846,14839,591,[BIOL C2005] Introduction to Molecular and Cellular Biology I
1847,14840,2818,[HIST W3719] History of the Modern Middle East
1848,14841,3988,Personal Essay
1849,14842,4278,Robert Moses & the Modern City (co-taught with Hilary Ballon)
1850,14843,4278,Robert Moses & the Modern City (co-taught with Hilary Ballon)
1851,14844,2992,Islam (TA)
1852,14845,4279,Senior Honors Fiction
1853,14846,4280,Physical Chemistry 3080
1854,14847,814,"[PSYC W1010] Mind, Brain, and Behavior"
1855,14848,1889,[ENGL W3336] Shakespeare II
1856,14849,1016,Islam
1857,14850,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1858,14851,3379,[C1010] University Writing
1859,14852,2721,[HUMA W1123] Masterpieces of Western Music (Music Humanities)
1860,14853,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1861,14854,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1862,14855,1630,[PHYS V1201] General Physics I
1863,14856,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1864,14857,1203,[MATH V1202] Calculus IV
1865,14858,5463,[CHNS C1112] Elementary Chinese II (W)
1866,14859,3379,[C1010] University Writing
1867,14860,3545,[C1101] Contemporary Civilization
1868,14861,4283,Explorations in Hasidism
1869,14862,3045,Probability and Statistics IEOR 4150
1870,14863,4285,[LATN V3310] Selections from Latin Literature: Roman Satire
1871,14864,547,[MATH V2010] Linear Algebra
1872,14865,1123,[W3211] Intermediate Microeconomics
1873,14866,5052,[PHYS C2802] Accelerated Physics II
1874,14867,2391,Majorities and Minorities in Eastern Europe
1875,14868,4287,[ANTH V3980] Nationalism
1876,14869.0,,
1877,14870,4601,[HUMA C1001] Masterpieces of Western Literature and Philosophy (Literature Humanities)
1878,14871,1203,[MATH V1202] Calculus IV
1879,14872,1021,Evaluation of Evidence
1880,14873,2721,[HUMA W1123] Masterpieces of Western Music (Music Humanities)
1881,14874,3545,[C1101] Contemporary Civilization
1882,14875,5191,[MATH V1207] Honors Math III
1883,14876,2974,[HIST W4713] Orientalism and the Historiography of the Other
1884,14877,481,[ASCE V2359] Introduction to East Asian Civilization: China
1885,14878,5442,[STAT W4107] Statistical Inference
1886,14879,4268,[AHIS W4657] Russian Art 1860-1910
1887,14880,3545,[C1101] Contemporary Civilization
1888,14881,4290,Beginner II
1889,14882,1667,Mafia Movies
1890,14883,363,1202
1891,14884,4291,[POLS W3208] State Politics
1892,14885,3585,[ASCE V2361] Introduction to East Asian Civilization: Japan
1893,14886,346,[PSYC W2280] Introduction to Developmental Psychology
1894,14887,4293,[PSYC W1455] Experimental Psychology: Social and Personality
1895,14888,2171,[1201] First-Year English: Women and Culture
1896,14889,1122,[W4251] Industrial Organization
1897,14890,2448,[HIST W3628] History of the State of Israel
1898,14891,1123,[W3211] Intermediate Microeconomics
1899,14892,3545,[C1101] Contemporary Civilization
1900,14894,3379,[C1010] University Writing
